max_severity,ave_severity,sentence_time,sentence_served,repeat_offender,substance_use,support,education
1,1,11.18949354,2.017640688,0,0,1,3
3,1.5,83.39624595,91.53714476,0,0,1,4
3,2,20.42432253,8.059930378,0,1,1,2
1,1,8.148660664,5.943681784,0,0,1,2
3,1.666666667,48.40814675,11.8549017,1,1,0,1
1,1,10.07243266,4.444456876,0,0,1,2
1,1,23.92444423,23.93481205,1,0,1,4
4,2.5,33.30412701,28.24656579,1,1,0,1
2,2,14.50937569,11.31968889,0,0,1,4
1,1,10.94476007,4.74945763,0,1,0,2
4,2.333333333,133.0217947,28.36841691,1,0,1,3
1,1,10.54790421,1.35277002,0,0,1,1
1,1,14.74082377,3.687753522,0,0,0,3
3,1.666666667,87.71089845,69.68871078,1,1,1,1
2,1.166666667,118.8508428,89.61709248,1,1,1,2
2,1.5,14.94084362,6.492254304,1,0,1,1
4,2.5,26.38115253,3.897005401,0,0,1,2
3,2,167.7452879,109.2686648,1,1,1,1
1,1,12.3212074,5.239497288,0,0,1,2
1,1,20.16643729,15.10223926,1,1,1,1
1,1,7.22236609,7.935174718,0,0,1,4
1,1,12.42858852,11.4486802,0,0,1,1
2,1.25,49.51403118,47.38118038,0,1,1,3
1,1,48.02941113,23.42537164,0,0,1,1
2,1.2,78.19742861,53.26991931,1,0,0,1
2,1.5,35.10290965,17.99629903,0,1,0,2
3,1.5,133.816542,105.7955041,1,0,1,2
1,1,9.400271706,7.513705657,0,0,1,3
2,1.5,35.13458689,23.26882145,0,0,0,4
1,1,22.16273868,19.86459832,0,0,0,1
1,1,6.450968609,5.682234029,0,1,1,3
3,2,178.0547906,148.2488573,1,1,1,2
1,1,13.3988288,10.52485522,0,0,1,1
4,1.666666667,306.0697488,98.96015681,1,0,1,1
1,1,36.70205244,8.748612943,0,0,1,1
2,1.2,51.67273113,13.53242808,0,1,1,2
2,2,42.14202705,3.758941764,1,0,1,2
4,2.5,51.64613514,15.64372769,1,1,1,1
4,2.333333333,71.93190646,18.46787336,1,0,1,1
1,1,3.134180982,3.22757851,0,0,1,1
1,1,8.120604879,8.902720845,0,0,1,3
1,1,23.59959902,7.844926058,0,1,1,1
1,1,16.96315588,10.90868502,0,0,1,1
2,1.4,94.62409484,35.78581967,1,0,1,2
2,1.5,25.21639235,5.338147379,0,1,1,4
1,1,48.65445679,41.237774,0,1,1,1
2,2,16.19388836,6.843568535,1,0,1,2
1,1,12.17683503,12.09304315,0,0,1,1
5,3,123.7320429,133.2610107,1,0,1,2
2,1.333333333,75.04203166,41.34684386,0,0,1,3
3,1.8,175.5689493,15.30438904,1,0,1,4
2,1.5,42.4670377,31.8817107,0,1,0,1
3,2.5,65.63160586,24.80072593,0,0,1,4
3,1.5,154.2575544,78.12618064,1,1,1,2
2,1.5,75.45879451,13.18155835,1,0,1,4
1,1,18.72766569,15.0805485,0,0,0,1
3,1.666666667,72.24086395,28.0479045,1,0,0,2
2,1.333333333,48.05363139,46.20874375,0,1,0,1
2,1.5,41.51854514,43.76327995,0,1,0,2
1,1,5.53313659,5.174904184,0,1,0,1
1,1,24.13445916,12.07474013,0,0,0,1
1,1,8.578172975,5.964179593,1,0,1,1
3,1.5,141.4463053,39.90369057,0,1,1,2
1,1,3.925461558,3.425810155,1,0,1,2
2,1.333333333,20.25971488,7.246062575,0,1,1,1
3,1.666666667,116.276304,113.3516421,1,1,0,2
1,1,27.85034887,6.417707109,0,0,1,1
2,1.5,17.37153064,14.96600463,0,1,1,2
1,1,33.04113658,18.27078594,0,0,1,1
2,2,16.95797567,16.35302954,0,0,1,1
1,1,24.13459897,11.12169819,1,0,1,1
2,2,6.560935567,3.412777329,0,0,1,2
1,1,25.49037872,20.32142285,1,0,1,1
1,1,25.05893085,10.14157669,0,0,1,1
5,2.666666667,79.34261938,15.0591112,1,1,1,2
3,2,83.14874806,26.77451223,1,0,0,3
1,1,33.04888956,13.93612489,0,1,1,2
1,1,25.80984909,26.68492171,0,0,1,2
1,1,9.353321323,4.359785422,0,0,0,3
4,2,127.4866384,81.8817276,1,0,0,4
3,1.5,58.49111214,62.72623933,1,0,0,2
2,1.2,105.1776001,101.4937554,0,0,1,3
2,1.25,82.83438095,23.2159062,1,0,1,1
2,1.5,102.1126002,17.22491028,0,1,1,1
1,1,14.18624245,13.19509158,0,1,1,2
1,1,7.182728565,2.39425351,0,0,1,1
2,1.666666667,42.34029446,39.06380313,0,1,1,3
2,1.333333333,46.21599941,5.296060982,1,0,1,2
4,1.666666667,297.1547661,33.70494121,1,0,0,4
4,2,60.61322801,64.36230315,1,1,1,1
2,1.333333333,68.07490887,32.49002916,1,0,0,1
2,2,16.79528463,17.2026924,0,0,1,2
2,1.25,103.6244522,8.184990956,0,0,1,2
2,1.333333333,19.69676584,17.92398184,0,0,0,1
2,1.333333333,34.76858449,34.86502178,0,1,1,2
1,1,8.742894169,3.531163876,0,0,1,1
1,1,12.11349216,8.234352558,0,1,0,1
5,2,68.11734312,5.742119335,1,1,1,1
4,4,51.64531255,29.08911091,1,0,1,2
3,1.666666667,32.60017372,19.5589243,0,1,1,1
1,1,58.24208627,38.05210515,1,0,0,1
3,1.5,36.8318295,21.03847448,1,0,0,3
1,1,23.44976526,24.34162384,0,0,0,2
1,1,60.83916648,40.69283871,0,1,1,3
2,1.5,26.13230616,27.14137394,0,1,1,1
4,2.666666667,122.8296814,126.7967603,1,1,0,3
1,1,25.94414327,28.17157821,0,1,1,2
1,1,10.63920983,11.26357228,0,1,0,1
3,1.5,105.6921672,18.13615766,1,0,0,3
3,1.666666667,117.8810081,57.98510995,1,1,1,1
2,1.25,69.94024966,26.50297372,1,1,1,2
1,1,3.814277586,0.197787398,0,1,1,1
4,1.75,98.53659176,67.78950062,0,1,0,3
2,1.5,24.25549134,15.39000905,0,0,1,3
1,1,7.681431958,0.609906745,0,0,1,2
4,1.6,148.639641,113.8369792,1,1,1,1
1,1,12.64898401,8.022631969,0,1,1,1
1,1,9.069841301,8.493289156,1,1,1,1
1,1,23.66272072,7.431807366,0,0,0,1
1,1,38.26615476,28.6194383,0,1,1,1
2,1.5,41.31327092,37.31121765,0,0,1,2
2,1.5,16.75563935,6.849451207,0,0,1,1
1,1,15.97697763,3.661326244,0,0,1,1
2,1.333333333,76.98677995,24.06984399,0,0,1,1
1,1,53.63799466,58.34648771,0,0,1,1
1,1,8.493975537,5.706338963,0,0,0,1
2,1.5,64.03162334,21.83264035,0,0,1,4
2,1.333333333,43.42072369,2.781516196,0,0,1,2
2,1.333333333,71.9760847,38.04898731,0,0,1,1
2,2,24.04533943,2.477773514,0,1,1,1
3,2.333333333,27.6200151,13.80800646,1,1,1,1
4,4,24.04439287,20.56237305,0,1,1,2
1,1,33.62423335,5.856531683,0,1,0,2
1,1,22.35139827,16.46896548,1,1,1,2
4,1.5,165.6915891,166.3157006,1,1,0,1
2,1.333333333,55.00343666,14.49603259,0,0,1,1
2,1.5,68.50507671,7.413861982,1,0,1,3
2,2,14.17661183,5.29593714,1,0,1,2
2,1.2,131.1189677,27.43322036,1,1,1,2
1,1,7.955594558,6.197296911,0,0,1,1
1,1,5.855591755,1.863528183,0,0,0,1
2,1.333333333,48.57452968,52.62496523,0,0,0,2
1,1,48.9545503,7.081889669,0,1,1,1
4,2,148.6691887,29.97746417,0,0,1,4
2,1.25,96.77959809,68.11443114,0,1,1,1
1,1,37.71907279,39.15116108,0,0,1,2
2,1.4,45.91981865,26.06419075,0,0,0,1
5,5,55.26194202,36.85523919,1,1,1,4
2,1.25,69.14311814,38.31107768,1,1,0,3
2,1.666666667,58.2078445,40.00623439,0,0,1,3
4,2,129.6112214,90.82365762,1,0,1,2
1,1,11.22289389,8.843898225,0,0,1,2
2,1.25,77.12665744,78.57831002,0,0,0,1
1,1,15.3486417,2.291476428,0,0,0,1
2,1.2,94.11844122,87.28071863,1,0,1,2
3,1.5,66.92098343,10.68417154,1,1,0,1
1,1,13.18963866,8.446037008,1,1,0,2
2,1.666666667,60.4277594,36.16212829,0,1,1,1
2,1.2,112.0522405,67.32966924,0,1,1,1
1,1,11.19703802,10.9357199,0,1,1,4
2,1.333333333,57.61188177,26.04213245,1,0,1,1
2,1.5,20.00858742,21.04638234,0,1,1,2
2,1.666666667,54.09520435,50.92650464,0,1,1,1
2,2,9.959594364,6.717769549,0,0,1,1
3,3,16.83349204,9.008423978,1,0,0,1
1,1,4.048539958,4.212270276,0,0,1,3
4,1.833333333,263.4965763,152.323371,1,0,1,2
1,1,15.32951326,10.69153219,0,1,1,3
1,1,36.01339214,32.95145544,0,0,0,2
2,1.333333333,55.49080793,27.92343189,0,0,0,3
2,2,19.15696085,5.300648399,0,0,1,3
2,1.333333333,60.33748263,58.08187598,0,1,0,1
4,2,100.2831944,100.1617403,0,0,1,2
1,1,18.29937195,19.91258876,1,0,1,2
4,1.8,63.04980992,19.35207652,1,0,1,3
1,1,8.79734168,2.421800631,0,0,0,1
2,1.142857143,95.66686189,91.04936734,1,0,1,3
2,1.25,77.1050473,57.4630361,0,1,0,1
2,1.5,41.06928041,8.438240715,0,0,0,1
4,1.75,130.7269895,138.4311049,0,0,1,2
1,1,12.4485116,3.48286768,0,0,0,2
3,1.833333333,139.7317958,133.8720378,1,0,1,1
2,1.5,42.20759591,40.50484142,0,0,1,1
1,1,7.901853161,7.928775095,0,1,0,1
2,1.5,13.83701013,2.75859176,0,0,0,3
1,1,15.71786262,10.3002372,0,0,0,1
1,1,7.681202388,8.150862457,0,1,1,1
2,1.166666667,125.3449439,35.19889249,0,0,1,1
1,1,6.128186886,0.915560473,1,1,1,2
2,1.333333333,44.91734666,2.537747193,0,0,1,1
2,1.5,23.15056288,11.25572282,0,0,1,2
2,1.5,29.98537624,12.97675253,0,0,1,1
2,1.666666667,52.50816293,24.71147909,1,0,1,3
2,1.25,57.42706084,41.49873509,0,1,1,1
2,1.4,70.53528546,63.52506454,0,0,1,3
3,1.4,150.5926863,114.302917,0,1,0,3
2,2,25.89150193,17.94353984,0,0,0,1
2,1.5,30.01161034,21.67166568,0,0,1,1
1,1,22.56778636,20.99694411,0,1,1,2
3,2,61.95367375,40.57571923,1,0,0,2
1,1,19.16014141,8.117727286,0,0,1,4
5,2.25,145.9048848,84.49276085,0,0,1,2
3,1.4,160.1296133,121.9570444,1,0,0,1
1,1,30.4307965,19.44127251,1,0,1,3
2,1.5,49.35468751,13.53677381,0,1,1,3
1,1,11.1932277,2.640249151,0,0,1,4
1,1,10.07516563,7.245417842,1,0,1,1
3,1.4,93.77100057,11.65550868,1,1,1,1
5,2.166666667,289.3070838,275.1735574,1,0,1,4
2,1.333333333,62.45410825,54.86615458,0,0,0,4
1,1,54.58351631,34.23836651,0,0,1,2
1,1,12.63721503,5.573516043,0,0,0,1
2,1.333333333,65.78521981,16.6815329,0,0,0,4
2,1.666666667,59.11374386,57.29272761,1,1,0,1
3,1.5,96.23684431,36.82240411,0,0,1,2
3,1.5,70.38630636,32.21292572,1,1,0,1
2,1.5,30.72491431,12.23195154,0,0,1,1
1,1,11.89462708,9.861126811,0,0,1,3
3,1.714285714,63.49300288,63.80466058,0,0,1,1
1,1,25.45888737,27.07982078,0,0,1,3
1,1,12.90706145,3.888613593,1,1,1,1
4,3.5,45.79284467,6.199323161,1,1,1,3
5,2.25,207.7807707,154.2552546,0,0,0,2
2,1.5,32.53358782,8.653108673,1,0,1,2
3,2,22.40974562,3.234671505,1,1,0,1
1,1,11.94816388,2.49724546,0,1,1,2
2,1.5,14.8228799,2.473472388,0,0,1,1
2,1.25,28.02005035,18.19150781,1,0,1,1
4,4,35.05437043,12.06163434,0,1,1,2
2,1.5,13.04604778,13.13383671,0,1,0,4
2,1.333333333,23.03205421,24.06327274,0,1,1,1
4,1.75,98.32986287,70.53983038,1,0,1,1
1,1,8.189812375,5.908373037,1,0,1,3
3,2,69.29184397,57.86591987,1,0,1,1
2,1.428571429,161.2104386,170.2704207,0,1,1,1
1,1,40.24139943,20.34177476,0,1,1,1
2,1.5,28.28762041,21.16379794,1,0,0,2
1,1,14.01826207,12.23871853,0,1,0,1
1,1,10.30227313,10.73085648,1,0,0,1
4,2.666666667,64.86797554,48.02833322,1,0,1,1
1,1,26.32255058,2.762818946,0,0,1,2
3,1.375,275.9799006,226.1415504,0,1,1,4
2,2,43.65823417,18.80891225,0,0,1,3
2,1.166666667,49.93046766,46.65468984,0,0,1,1
2,1.333333333,67.28040028,41.01910073,1,0,0,1
2,1.2,74.96234079,45.91347793,0,1,1,4
2,1.666666667,62.95343056,46.03759242,0,1,1,1
1,1,31.59302892,2.615088776,0,1,0,2
2,1.25,56.69183993,62.01868049,1,0,1,2
2,1.25,56.56540825,3.883361735,1,0,1,1
2,1.333333333,61.17257655,40.63916597,0,0,0,3
1,1,23.21626905,17.48716913,1,0,1,1
2,2,11.86990755,10.94504289,0,1,0,2
3,3,21.07453533,17.78982848,1,0,1,3
1,1,7.27243674,1.812712444,1,0,1,1
2,2,8.311712882,3.693288856,0,0,1,2
3,2.5,40.67217533,2.451223318,0,0,1,1
1,1,6.225811038,4.865884571,0,0,1,1
5,2.666666667,78.89920743,30.90825863,0,1,1,2
1,1,11.60698121,5.244605876,0,0,1,1
3,3,23.70956657,14.63776102,1,1,0,1
2,1.2,118.5463768,62.97150944,0,0,1,1
4,1.75,187.8271306,152.5574355,0,0,1,2
2,1.5,31.18021236,18.92061792,0,0,1,2
1,1,11.70647555,11.67596516,1,0,0,3
3,2.5,43.35431652,15.94590386,1,0,1,1
1,1,5.597794446,1.323211454,1,0,1,2
1,1,7.184938429,7.809569359,0,0,1,2
1,1,9.518257194,5.092626839,1,1,0,4
2,2,7.968750377,3.425005573,0,0,1,1
1,1,10.8352131,4.460890592,1,1,1,2
2,1.333333333,62.50082226,18.87673985,0,0,1,2
4,2,134.5901957,94.64463982,0,1,1,4
1,1,7.777041978,2.266945557,0,0,1,2
2,1.333333333,24.53640439,2.653913208,0,1,1,1
1,1,10.74956233,10.24476463,0,1,0,1
4,1.75,93.91566489,89.30718704,1,0,1,2
1,1,19.83681005,2.087119882,0,0,1,1
2,1.2,94.29794627,7.43395234,0,0,0,4
1,1,12.11997889,3.313636657,0,0,0,1
4,1.571428571,314.2977534,321.9817928,1,1,1,2
3,1.428571429,67.054184,52.09099703,0,0,1,3
2,2,18.4584241,5.085071293,0,1,1,1
4,2,147.6326328,127.2011492,0,0,1,1
3,1.8,56.09752257,47.12860845,0,0,1,1
1,1,14.15362486,3.633059996,1,0,0,2
1,1,22.43279273,12.25999728,1,0,1,4
5,2.666666667,97.93314869,60.11272013,1,1,0,1
1,1,26.03910754,16.88598998,0,0,0,4
1,1,26.96817813,26.6741262,0,0,1,1
4,1.5,279.6403099,209.9064351,0,0,1,1
1,1,8.331639511,2.0063406,0,1,1,1
3,1.75,117.8593879,66.90304035,0,0,1,2
4,2,84.95645741,15.54507437,1,0,1,2
2,1.333333333,141.9244255,143.0321301,0,1,1,1
3,2,50.38308836,19.47896963,0,0,1,2
2,1.6,125.9392372,108.6114303,0,0,0,4
2,2,33.24004861,23.89038352,0,0,1,2
1,1,20.42786408,21.91248299,1,1,0,2
1,1,25.35202719,14.93716227,1,0,1,3
4,4,32.52418811,21.79105683,0,0,0,3
1,1,15.52764156,10.02060233,0,0,1,1
2,1.333333333,41.86592143,8.303098455,1,0,0,1
3,2,60.99231164,38.18699387,1,0,1,1
3,2.25,47.04896502,46.21180246,0,0,1,1
1,1,40.60013268,11.83144047,0,0,0,2
2,1.2,61.28402564,28.15058177,0,0,0,1
2,1.2,76.98422282,83.08520922,0,0,1,2
1,1,11.30941488,10.57668923,1,0,1,2
1,1,3.260223785,0.611049706,0,0,1,2
4,1.6,204.9273053,58.66457434,1,0,1,2
2,1.333333333,71.03924959,75.68632292,0,0,1,1
1,1,16.74708586,2.024476109,0,0,1,1
2,1.4,93.89862397,5.662197603,0,0,1,4
1,1,3.568841684,3.436053287,0,0,1,4
2,1.333333333,60.68628425,5.630671782,0,1,1,1
1,1,5.750872906,1.775273113,1,0,0,2
1,1,18.44301256,16.4573792,0,0,1,2
2,2,38.48083397,14.93504404,0,1,1,2
1,1,3.835251627,3.604224253,1,0,1,1
1,1,25.69817709,11.34738609,0,0,1,4
5,3.5,92.10600541,76.19739801,0,0,1,2
2,1.5,23.15600687,11.37915075,0,0,1,3
2,1.5,47.06261482,37.39240363,1,1,0,1
3,1.8,70.35190554,46.77287864,1,1,1,3
2,1.625,60.16785608,42.97833284,0,0,0,3
2,1.5,66.9835135,35.3714668,1,0,1,1
4,1.5,287.5574907,98.7935097,1,0,1,2
1,1,9.788618889,0.985487464,1,1,0,1
2,1.5,131.8201532,81.37588966,0,1,1,1
1,1,8.535915271,1.890778535,0,0,0,1
1,1,4.609683246,2.932076654,0,0,1,1
2,2,12.8474059,12.72204255,0,0,1,2
1,1,32.1901666,33.49719364,0,1,1,1
1,1,29.22335916,17.20049467,0,0,1,2
4,2,175.0637454,68.88587244,1,0,0,4
2,2,11.93631854,6.890957428,0,0,1,4
1,1,7.483143568,2.773265529,0,0,0,1
4,1.75,410.1677102,384.0574182,1,1,1,1
3,2,61.33282277,21.43354309,0,0,1,4
1,1,4.927072679,5.322184299,0,0,1,1
2,1.333333333,18.51512355,11.35398324,0,1,1,2
2,1.666666667,61.89792003,46.46353111,0,1,1,3
1,1,9.424402097,1.347177092,0,0,0,2
4,1.333333333,465.1502169,411.6268197,1,0,1,1
1,1,37.48511624,20.77088996,0,0,0,3
3,3,19.37715518,20.66462961,1,1,0,2
2,1.333333333,22.99525005,10.83758445,0,0,0,1
3,1.666666667,43.75193277,23.34559981,0,1,1,3
5,3,45.96946479,6.201329729,1,0,1,1
2,2,7.913039353,5.732363007,0,1,1,1
3,1.75,45.15994645,46.64977593,1,0,1,1
1,1,19.6335107,6.062312959,0,1,1,2
2,1.5,23.9011621,9.866898549,0,0,1,1
4,4,36.05724217,5.503343629,1,0,0,3
1,1,17.09772169,16.50673386,1,0,1,2
4,2,129.6296894,58.54769326,1,0,1,1
2,1.5,38.78910788,20.58072818,0,0,1,1
2,1.5,20.6481064,15.57764083,1,1,1,1
2,1.333333333,144.625279,89.73080897,0,0,0,2
1,1,10.21228008,6.539324331,1,0,0,1
1,1,12.10083268,2.588620994,0,0,1,3
1,1,10.46305017,10.8633974,0,1,1,1
3,2,28.81007672,18.87551655,1,0,0,1
3,1.4,77.77276982,76.45793325,1,1,1,3
2,1.25,49.24464595,20.48927394,0,0,1,2
2,1.333333333,60.72427475,56.96891237,0,0,1,1
2,1.333333333,37.08967951,25.58286668,0,0,1,1
1,1,8.295279164,7.454314545,1,1,0,1
2,1.125,198.7130567,189.1445608,0,0,0,2
2,1.5,42.33362715,25.60791862,1,1,0,1
2,1.4,73.6310993,13.29619591,1,0,0,3
4,2.5,78.05770831,37.01255933,1,1,0,3
2,2,10.67541814,6.093797883,0,0,1,1
1,1,17.93334134,17.77841103,1,1,1,2
1,1,3.082995925,2.539233604,0,0,1,1
3,2.2,65.29417506,37.22615256,0,1,1,3
3,3,18.90627621,8.386185031,1,0,1,1
1,1,20.12670914,15.62246336,1,0,0,2
1,1,46.11270782,25.88250819,0,0,1,2
1,1,22.28922522,3.17786371,0,1,1,1
3,2,43.39016009,7.499634942,0,0,1,2
1,1,24.82332923,18.25174461,0,0,1,1
4,2,130.5908594,44.38402712,0,0,0,4
3,2,31.21698987,26.43517308,1,1,0,1
1,1,7.994265376,1.795108048,0,1,1,2
3,1.428571429,103.5487051,108.4314673,1,0,0,2
4,2,123.179994,86.08552575,1,1,0,2
1,1,12.72013459,7.083237229,0,0,1,1
1,1,15.41733041,10.82156662,0,0,1,3
3,1.6,59.29334493,8.101009524,0,0,1,1
1,1,6.50734393,3.413798346,0,1,0,1
3,2,67.37478367,51.76479806,1,1,1,1
1,1,4.970997096,0.586399841,0,0,0,1
1,1,28.38165374,28.74736726,1,0,1,1
1,1,31.70865467,22.3494717,0,0,1,2
1,1,4.556459525,3.39402963,0,1,0,2
2,1.5,36.50766117,2.028234621,0,0,1,4
4,2.666666667,36.43043748,36.34291911,1,1,1,1
2,1.5,40.34003029,8.055167138,0,0,1,1
1,1,27.00055847,9.052776803,1,0,1,2
1,1,12.57934138,11.11563194,0,1,1,1
2,1.333333333,78.93708189,6.116483557,1,0,1,3
3,2,56.62006865,36.71321252,0,1,1,1
3,1.4,103.6249102,71.60643919,0,0,1,1
4,1.8,130.8889767,27.72835576,1,1,0,1
1,1,4.677891467,3.801164245,1,0,1,1
1,1,31.27154722,18.6711197,0,0,1,3
3,2,40.60054283,9.982526705,0,1,0,3
4,4,36.37921575,33.44079581,1,1,1,1
1,1,11.26669361,0.656346219,1,0,0,1
1,1,24.79896309,7.956613213,1,0,1,4
2,1.6,124.8448433,92.57807458,0,1,1,4
2,2,9.194412081,6.428585267,0,0,1,1
1,1,34.11286068,29.26976305,1,0,1,1
2,1.5,148.2434233,35.32298863,0,0,1,1
2,1.5,40.6561749,15.86046147,0,0,1,1
3,3,23.58476292,23.53135417,1,0,0,1
3,1.833333333,148.5605847,97.03887295,1,0,0,1
1,1,18.61827111,18.84329214,0,0,1,3
3,2,103.9028821,8.649768935,1,0,0,1
3,2,63.6595553,36.16352826,1,1,0,3
1,1,19.88936609,17.25713432,0,0,1,1
2,1.25,40.95290093,16.38041643,0,0,1,1
1,1,6.796465502,6.245914448,0,0,1,2
1,1,9.995091456,6.238891815,0,0,1,4
4,3,31.26365604,32.83299921,0,0,1,1
3,2,71.10137434,58.63190893,1,0,1,3
3,2,44.06227498,31.25542163,1,1,1,1
4,2.333333333,95.63083228,39.83854667,0,0,0,4
2,1.5,53.28228341,44.57164337,0,0,1,4
4,1.8,256.1287896,135.2231925,0,1,1,3
3,1.666666667,51.15018304,6.990241642,0,1,0,2
1,1,10.81591125,1.73739677,0,0,1,2
2,1.2,60.95407572,4.315869989,0,0,0,3
1,1,16.64652708,2.243335736,0,1,1,1
4,2.666666667,43.88931283,36.44750359,0,1,1,2
1,1,14.09453003,12.20838445,0,1,1,1
1,1,25.27355281,23.92992805,1,0,1,2
2,1.5,37.45680912,6.866556551,0,0,1,2
2,1.5,83.17141435,66.86848869,1,0,1,1
4,2,190.349062,64.00815185,0,0,1,1
3,2,65.59226208,12.22285309,1,0,1,1
2,1.25,46.80650013,35.73622877,1,1,0,1
4,1.833333333,90.08782768,59.93702716,0,0,0,2
1,1,27.31536814,22.10294647,0,1,1,1
1,1,25.43866514,14.86616915,0,0,1,1
1,1,24.3011421,5.933292221,0,1,1,1
1,1,4.681669511,3.952695193,1,0,1,2
4,4,44.7577788,21.23383672,1,0,0,1
2,1.333333333,31.57488889,20.36016486,1,1,1,2
2,1.5,24.46653162,22.93687175,0,0,1,3
1,1,19.19429395,13.23957611,0,1,0,1
2,1.333333333,148.2794974,125.6797524,0,1,1,3
1,1,20.43361009,21.9377834,0,0,0,4
2,1.5,19.40967937,12.37387801,0,1,0,1
1,1,25.05838494,13.86263572,0,0,1,1
2,1.25,34.40612127,16.35271142,1,0,1,1
2,1.666666667,55.35853116,11.36014239,1,0,0,2
1,1,19.20131046,16.72571339,0,0,1,2
2,1.25,84.4806389,54.28642694,0,0,1,1
2,1.25,38.56271924,28.29711165,0,1,1,2
1,1,9.611359928,8.036826558,1,0,1,1
4,2.25,192.8492512,108.5072709,1,1,1,1
4,2,156.0529514,134.3749104,0,1,1,1
4,1.6,142.0426299,70.04130222,1,0,1,1
1,1,42.86103998,44.15156863,0,0,1,1
1,1,61.47722336,25.2976974,0,0,1,3
3,2.5,51.97254494,18.58809251,1,0,1,2
2,1.666666667,22.8217495,7.256943218,0,1,1,1
2,1.5,21.85927564,5.810136844,1,0,1,4
2,1.5,32.33308466,34.43851847,1,0,1,2
2,1.5,29.1636245,15.14177538,0,1,1,2
1,1,22.06740229,23.5190982,0,0,0,2
2,1.333333333,49.26761482,24.82315524,0,1,0,1
2,2,12.50926334,1.842774895,1,0,1,1
1,1,6.958045803,3.165005772,1,0,1,4
2,1.25,41.51201376,25.84797116,0,1,1,1
3,1.4,153.4146875,40.72564588,1,1,1,4
1,1,25.43613173,24.0673102,0,0,1,1
1,1,10.15486158,4.034020551,0,1,1,2
1,1,24.82014726,13.87806807,1,0,1,1
2,1.25,44.71334101,27.10405711,0,0,1,2
1,1,9.729208897,3.413719766,1,0,1,1
3,1.5,102.2266659,84.59336517,1,1,1,1
1,1,12.06758289,4.384232265,0,0,1,4
3,2,41.43595986,36.83998898,0,0,0,1
4,1.75,70.59823205,22.55059856,1,1,1,1
1,1,7.9836857,5.719760837,0,0,1,1
4,2,150.8873367,108.5012098,0,0,1,1
2,2,14.72903705,7.568421663,0,0,0,2
3,1.75,100.1007432,23.20159733,0,0,0,1
4,1.6,206.9165313,152.7039404,1,1,0,3
4,1.857142857,219.2058633,185.9081421,0,0,0,2
2,1.5,15.64670423,4.090708589,0,0,1,1
2,2,17.23998144,18.52809997,0,1,0,3
1,1,18.33755619,16.45601527,0,0,1,1
1,1,9.075862056,7.016098001,0,0,1,3
2,1.5,45.91008963,34.44027907,0,0,0,1
1,1,6.815727196,4.42460388,0,0,0,3
1,1,6.427507004,2.940116798,0,0,0,2
2,1.333333333,71.40558015,41.19031407,0,0,0,2
3,2,43.72161164,15.19870148,1,1,1,2
2,1.333333333,36.11921489,7.557195195,0,0,1,2
2,1.5,50.09139782,54.45838619,1,1,0,4
3,1.5,62.33249292,43.6159364,1,1,1,2
2,2,38.55385461,27.96945352,0,1,1,3
2,1.25,36.7172788,6.375811252,0,0,0,1
1,1,10.79908847,4.889009033,0,0,1,1
2,1.25,100.459933,30.01138721,0,1,1,2
4,2,139.3201324,86.03654959,1,1,1,1
1,1,19.77047365,16.77282453,0,0,0,1
1,1,28.09611058,13.33363176,0,1,0,1
2,2,17.94360863,13.09776878,0,0,1,1
3,1.666666667,81.38275981,69.95028436,0,1,1,1
2,1.25,44.9109571,46.24628494,1,1,0,2
2,1.5,50.69317492,27.04740713,0,1,1,1
1,1,12.0224355,10.42378905,0,0,1,2
2,1.5,31.48179658,21.38755478,0,0,1,1
1,1,25.53955032,21.38890828,0,0,1,1
4,2,141.4475115,150.987454,0,1,1,2
2,1.5,37.64352523,6.797464637,0,0,0,1
2,1.166666667,42.44585189,25.60190741,0,1,1,1
1,1,6.730550981,3.184496985,0,0,1,3
1,1,9.784079845,0.881656661,0,0,1,1
4,2,115.0723701,30.18841145,0,0,1,1
2,2,10.46694819,10.55483258,1,0,0,1
3,1.75,132.8178152,133.4616777,0,0,0,2
4,1.833333333,111.5453241,102.8389381,1,0,0,2
2,1.333333333,52.7917378,43.57919519,1,0,0,1
2,1.5,136.0229448,120.9461009,0,1,1,2
3,1.8,50.15019558,18.18044679,0,0,0,3
2,1.25,59.73503632,41.93691538,0,0,0,1
1,1,21.29337099,22.92642379,0,0,1,1
2,1.5,31.54357846,20.53115587,1,0,0,2
3,1.5,145.5738648,52.76865075,0,1,1,4
4,2.333333333,211.0603228,143.7619141,1,1,0,2
4,2,83.03765325,11.13262074,1,0,1,4
1,1,48.97279477,35.11403788,0,0,0,1
2,1.2,36.53974605,31.97871334,0,0,1,4
4,1.75,54.49035949,25.95994714,0,0,0,1
1,1,40.04373816,35.67652773,1,1,1,1
2,2,28.23443399,6.397995166,1,0,1,3
4,2,148.4191122,105.4180815,0,0,1,1
1,1,7.408100525,5.603617168,0,0,1,1
1,1,27.37941448,3.443869893,0,0,0,1
1,1,9.145047217,8.273109502,1,0,1,3
2,1.5,39.25150594,41.43507428,0,1,0,1
2,1.5,46.07328805,37.33863506,0,1,0,2
3,1.833333333,137.4750636,82.658809,1,0,1,2
2,1.142857143,123.7593032,25.10021698,0,1,1,1
2,2,11.05163526,10.89912737,0,0,0,1
