max_severity,ave_severity,sentence_time,sentence_served,repeat_offender,substance_use,support,education,reoffend
1,1,12.78991849,11.56846632,0,0,0,1,0
3,1.666666667,136.4503354,60.76406543,0,0,1,2,0
1,1,8.619362387,6.59743086,1,0,0,2,0
2,1.5,52.47599348,38.75488591,0,1,0,1,0
2,1.333333333,21.77733078,3.948470871,0,0,0,3,0
1,1,5.505448965,4.173273968,0,1,1,1,1
2,1.75,104.6383775,17.70383557,0,1,0,2,0
1,1,29.11996263,25.45115854,1,1,0,1,1
1,1,11.07460339,3.08291977,0,0,0,1,0
1,1,46.27508475,10.30215559,0,0,1,2,0
3,2,142.0250245,25.06929434,0,1,1,1,0
2,1.25,54.879015,47.98693768,0,0,1,3,1
1,1,20.32941859,2.540940856,0,1,1,1,0
1,1,21.67845638,3.903303879,0,0,0,2,0
1,1,6.050495865,1.192077526,0,1,1,2,0
2,1.333333333,72.51570462,4.770571728,0,0,0,1,0
2,1.333333333,93.51745043,88.3530717,1,0,0,4,1
1,1,6.033983158,6.068222953,0,1,1,1,1
1,1,15.30989657,4.077038172,0,0,1,1,0
1,1,7.613359128,0.822497752,0,0,1,3,0
3,1.5,152.0252414,126.667948,1,0,0,1,1
1,1,15.48179416,16.89981375,0,0,1,4,0
1,1,34.87977278,33.86302204,0,0,1,1,0
1,1,22.37680651,9.489122243,0,1,1,1,0
1,1,36.66021841,29.27262724,0,0,0,1,1
4,2.4,195.7007309,60.0688144,1,0,0,1,0
1,1,18.54432964,17.51842845,0,1,1,1,0
1,1,6.205850073,0.477680455,0,0,1,1,0
3,2,84.61103915,5.924167226,1,1,0,1,0
1,1,44.14808499,8.791452589,0,1,0,1,0
2,2,14.49765825,10.40862932,1,0,1,1,1
2,1.333333333,40.60621532,18.23609275,0,0,1,1,0
2,1.166666667,57.34233928,28.72124596,0,0,0,2,0
2,2,7.895047921,2.278577992,1,1,0,1,0
1,1,38.248069,25.73468851,0,0,1,2,0
2,1.5,17.51373783,11.05756722,0,1,1,2,1
2,1.5,34.12870408,15.2367394,0,0,0,1,0
1,1,26.34672236,20.2147237,0,0,1,1,0
1,1,10.11388697,0.626530074,0,0,1,1,1
1,1,26.34998787,5.972936252,0,1,1,3,0
1,1,19.41880204,1.868032163,0,0,0,1,0
1,1,9.577002126,9.519938767,1,0,1,1,1
3,1.333333333,219.6507836,101.1224279,0,1,0,2,0
2,2,9.909489839,6.258773393,0,0,0,1,1
1,1,33.85585279,35.37090892,0,0,1,2,1
1,1,26.50481855,26.65141182,0,0,1,1,0
2,1.4,96.72492834,46.08645111,0,0,1,1,0
2,1.5,46.7806251,19.32201902,0,1,1,1,0
1,1,7.539316272,1.000143663,0,1,1,1,1
1,1,48.97887788,12.60196682,0,0,0,1,0
1,1,21.49194925,11.83573812,0,0,0,1,1
1,1,28.03316577,19.26935844,0,0,1,1,1
1,1,39.62282986,39.30790386,0,0,1,4,1
1,1,22.22109868,14.48339909,1,0,1,4,0
1,1,7.677589518,7.304630941,0,0,0,1,1
2,1.25,42.34064603,26.64480271,0,0,0,4,1
1,1,10.0845852,7.78831857,0,1,1,1,1
2,1.333333333,74.64140064,38.1659053,1,0,1,2,0
2,1.25,33.64607072,23.97724645,0,0,1,2,1
1,1,6.937159744,5.651899628,0,1,1,1,1
2,1.5,87.71795691,49.30466486,0,0,0,1,0
1,1,25.83747658,2.613901012,0,1,1,1,0
1,1,5.353150914,4.133986015,0,1,1,1,0
2,1.333333333,53.16672437,20.2373748,0,0,0,3,0
2,1.5,18.99081814,13.94663276,0,0,1,1,0
1,1,7.571199222,5.062252399,0,0,0,3,1
2,1.25,69.29457229,33.82895374,0,1,0,1,0
2,1.333333333,58.61997652,18.75999617,0,0,1,4,0
1,1,44.41526021,6.991654176,0,0,1,1,0
2,1.333333333,69.9528925,17.27914572,0,1,0,2,0
1,1,23.62787103,8.915807875,0,1,0,2,0
1,1,9.086993422,1.496152153,0,0,1,1,1
2,1.166666667,122.1704587,66.11688802,0,0,1,1,0
2,1.333333333,59.70457524,37.29811534,1,0,0,1,1
2,1.666666667,58.89194405,38.32801094,1,1,1,2,1
1,1,4.293550514,3.474803927,0,1,1,2,0
1,1,8.192117091,8.604382629,0,0,0,1,1
1,1,35.61928117,2.618636765,0,0,1,1,0
2,1.5,62.84110688,11.60790209,1,0,0,3,0
2,1.6,111.839091,41.87279849,0,0,1,4,0
2,1.2,117.6980108,26.72279677,0,0,1,2,0
1,1,18.86764519,4.896531296,1,0,1,1,0
2,2,31.60031422,13.83561808,0,1,1,2,1
1,1,18.65093803,8.109641347,0,1,1,2,0
1,1,38.25559058,18.60636149,1,0,0,4,0
1,1,4.966841316,5.292248978,0,1,1,2,0
2,1.333333333,58.81526015,54.20793299,1,0,0,1,1
2,1.666666667,33.06284855,8.917616876,0,0,0,1,0
1,1,12.42795894,2.901416204,1,0,1,1,0
2,1.25,60.95500519,29.48826946,1,0,1,1,0
1,1,9.592939619,6.358743447,0,0,1,1,1
2,1.25,82.0469127,80.80251966,1,0,1,2,1
1,1,8.742785595,5.936854402,1,1,1,1,1
2,1.333333333,71.77359745,19.44163152,0,1,1,4,0
1,1,13.28520161,11.31939755,0,1,1,1,1
2,1.5,35.43169801,28.53403564,0,0,1,1,1
2,2,16.06328575,10.02930566,0,0,0,1,1
1,1,8.757844221,8.110677639,0,1,1,1,1
1,1,20.81974584,17.99884142,1,1,0,2,0
1,1,20.19629465,18.49343764,1,0,1,2,1
2,1.142857143,162.9621661,72.88863985,0,0,1,3,0
5,2,319.7483783,45.97039821,0,0,0,1,0
1,1,22.44163766,7.331717689,1,1,1,1,0
1,1,27.4265303,22.36395028,0,1,0,3,1
1,1,10.68720973,10.00888031,0,1,1,1,1
2,1.5,46.92943754,21.11019495,0,0,1,1,1
3,1.75,126.2513193,15.87896072,1,1,1,1,0
1,1,13.1985316,1.479196996,1,0,1,3,0
1,1,25.13160802,2.258478449,0,0,1,2,0
2,1.333333333,43.4076313,29.01934369,0,1,0,1,0
3,1.5,188.2849899,12.81545647,0,0,1,2,0
1,1,14.72696404,9.634349934,0,0,1,1,1
1,1,20.48910954,4.448945148,0,0,1,2,0
1,1,24.02600855,4.978428865,0,0,1,1,0
2,1.25,54.07374331,38.06605254,1,0,1,2,1
1,1,14.24094453,8.138935951,0,0,0,1,0
1,1,41.87937456,21.3054142,1,1,0,1,0
1,1,14.76505288,0.798219009,0,0,1,1,1
1,1,10.74964838,7.725138978,1,0,1,1,1
1,1,24.64186176,20.14536012,1,0,0,1,0
1,1,9.188925376,7.716985236,0,0,1,1,1
1,1,33.00373899,11.59643564,0,0,0,2,0
2,1.2,78.22605599,35.43266947,0,1,1,2,0
2,1.25,90.78242721,12.59913369,0,1,1,1,0
1,1,23.08958223,9.311068345,0,0,1,1,0
1,1,18.22850498,6.857483149,0,1,0,1,0
3,1.5,135.7910354,16.80171877,0,0,1,4,0
2,2,14.15752517,8.021233422,0,0,1,4,1
1,1,29.54020377,6.294612705,0,1,0,2,0
1,1,30.46028948,27.24725906,1,1,1,2,1
2,1.333333333,69.39918482,56.77173538,0,1,0,3,0
2,1.333333333,42.32609784,23.01805859,0,0,0,2,1
1,1,8.638037245,3.245303682,0,0,0,2,1
1,1,98.11802052,48.25471011,1,1,1,1,0
2,1.333333333,63.46011423,24.74165942,1,0,0,1,1
1,1,24.48171437,10.59198199,1,0,1,1,1
2,1.5,41.24224876,5.499713799,1,1,1,2,0
2,1.5,93.24641874,16.87654862,0,1,0,1,0
2,1.5,24.21114602,15.7374919,0,1,1,2,1
1,1,19.04768876,18.44030748,0,0,0,1,1
1,1,23.93551655,19.6227691,1,1,1,1,1
1,1,8.164463284,4.406291111,0,0,0,1,1
1,1,11.25125152,6.240566811,0,1,0,2,1
1,1,5.195140056,5.252662795,0,0,0,1,1
2,1.25,129.3940732,30.96575237,0,0,1,1,0
1,1,35.63417369,20.64337896,1,0,1,2,0
1,1,8.042938581,0.423901535,0,1,1,1,1
2,1.428571429,119.3882102,27.0234256,0,0,1,4,0
1,1,8.555135003,6.317583818,1,1,1,2,1
2,1.166666667,113.6738031,84.97599301,0,0,1,1,1
1,1,49.09170883,20.93069375,0,1,0,1,0
1,1,19.89036354,11.43161935,1,0,1,1,0
2,1.25,47.6946989,5.587631162,0,0,1,1,0
2,1.25,104.1080976,11.93580294,0,0,0,1,0
2,1.285714286,105.4697175,80.17080071,0,0,0,2,0
1,1,5.166100356,1.961703668,0,1,0,4,0
1,1,3.594774449,2.310040585,0,1,1,1,0
2,1.5,42.16686611,12.02055712,0,0,1,1,0
2,1.166666667,92.80248732,6.098878187,0,0,0,2,0
2,1.5,12.25392784,1.764081293,1,1,1,2,1
2,1.25,90.00973654,44.55663934,1,0,1,1,0
2,1.333333333,18.18056849,4.335130451,0,0,1,2,1
1,1,21.57138238,1.205359714,1,0,1,1,1
1,1,15.36782599,10.82479623,0,1,1,2,0
3,1.8,155.943528,54.47325272,1,0,1,1,0
2,1.25,32.57547078,27.14020714,0,0,0,1,1
2,2,12.90548137,3.352342546,0,0,1,2,1
1,1,19.72035715,5.403998881,0,0,1,3,0
1,1,21.78997166,7.769097369,0,0,1,2,0
1,1,11.68688362,10.85487134,0,0,1,1,1
2,1.666666667,49.24248312,9.467315612,0,1,1,2,0
1,1,24.06095794,3.232998106,0,1,1,2,0
1,1,20.74532084,19.36170676,1,1,1,2,0
2,1.166666667,78.86948986,48.99741918,0,1,1,2,0
2,1.125,86.89814969,23.64863521,1,0,1,2,0
1,1,39.4949915,8.841902253,0,0,1,1,0
1,1,11.24357795,7.303556146,0,0,1,3,1
2,1.166666667,137.6125108,40.33499222,0,0,1,3,0
2,1.666666667,36.02485323,24.84178822,0,0,1,3,1
2,1.4,124.6741306,46.75370528,0,1,1,1,0
1,1,11.70259397,11.21486927,0,0,1,1,0
1,1,8.119427754,3.590831712,0,0,1,1,1
1,1,24.886094,13.87905179,1,0,1,3,1
1,1,13.15581516,5.444950466,0,0,1,2,1
1,1,25.16245181,2.026874721,0,0,1,1,0
1,1,63.16231511,5.585473079,1,0,0,2,0
1,1,23.55537772,8.769518877,0,0,1,4,0
1,1,29.61620283,11.44400637,0,1,0,2,1
2,2,13.47981164,6.475806772,0,0,1,1,1
1,1,8.514132679,7.962401448,0,0,1,1,1
3,1.5,46.20123121,23.27570057,1,1,1,1,1
1,1,24.39037547,17.41270193,1,0,1,1,1
1,1,47.53178008,8.367924242,1,0,1,1,0
1,1,40.74777019,4.579155111,0,1,1,3,0
1,1,8.282419873,1.493388999,1,0,0,3,1
1,1,9.762141488,3.203779236,0,0,1,2,1
3,1.666666667,101.8831322,47.66548086,1,1,0,3,0
2,1.5,16.85470565,15.27296567,0,0,0,1,1
1,1,11.17660755,2.497587605,0,1,1,1,1
1,1,17.10252044,5.220587717,1,0,0,1,1
2,1.5,72.33426393,4.615788286,0,1,1,4,0
2,1.5,41.76627734,19.62158478,0,1,1,3,0
2,1.2,39.02705254,2.386435307,0,0,0,1,0
2,1.2,130.2251026,65.56329652,0,0,1,1,0
1,1,4.75580274,1.646500314,0,0,1,2,1
2,2,29.41016047,22.7778146,1,0,0,4,1
1,1,9.180899122,1.528260955,1,0,1,2,1
2,1.333333333,31.85942131,14.08656206,0,0,0,3,1
2,1.333333333,70.37534721,64.76097265,1,1,0,1,1
1,1,33.72461753,6.979677753,1,0,0,1,0
2,1.5,19.15997383,0.988703293,0,0,1,4,0
2,1.25,52.88139436,46.26331037,0,0,0,2,0
3,1.666666667,114.8137373,17.19026317,1,0,0,1,0
2,1.25,71.59910054,26.46770529,0,1,0,1,0
1,1,9.512470608,5.41580347,0,0,1,1,1
1,1,7.511765323,3.246598105,0,1,1,1,1
1,1,12.44680884,2.299909619,1,1,0,1,0
3,2,79.06924568,57.08420077,0,0,1,1,1
1,1,22.73141416,13.87383372,0,0,1,1,0
2,1.75,32.59532942,3.064413434,0,0,1,2,0
2,1.5,48.92504109,19.95875447,0,1,1,1,0
1,1,50.28728127,34.33687048,0,0,0,1,1
2,1.333333333,22.78167886,17.48395971,0,0,1,1,1
2,1.25,46.07380353,11.84985233,0,0,1,1,0
2,1.666666667,81.65294944,41.64825889,1,1,1,1,0
1,1,4.188724053,1.583951374,0,0,1,2,1
1,1,22.87245712,1.554055442,0,0,0,1,0
3,1.5,156.2298252,14.78531139,1,0,0,2,0
1,1,30.88261756,16.1035311,0,0,0,1,0
2,1.333333333,78.63823413,25.84706947,0,1,1,1,0
2,1.5,36.21711162,32.98822024,1,1,1,4,1
2,1.25,64.85028073,25.01768607,0,1,0,4,0
2,1.4,48.06865032,22.69732193,0,0,0,1,0
1,1,10.5618035,5.325799188,1,0,1,1,0
2,1.5,42.16138917,6.874366923,1,1,1,2,0
1,1,6.948183308,3.497276638,0,0,1,1,1
1,1,27.96998531,7.993910959,1,0,1,4,0
1,1,24.51938032,24.44097656,0,0,1,1,1
2,1.333333333,47.54728407,30.19891242,1,0,1,2,1
1,1,18.87015535,3.200670664,0,0,1,2,1
3,1.4,196.4593053,24.06114946,1,0,0,4,0
1,1,22.43867779,19.17404748,0,1,1,2,1
2,1.5,47.33204753,45.66750058,0,1,0,1,1
1,1,11.30797635,11.24603031,0,0,1,4,1
2,2,12.76834283,6.885311873,0,1,0,1,1
1,1,12.30811278,7.321562454,0,0,1,2,0
2,1.25,43.4638742,14.10491006,0,0,0,1,1
1,1,29.53424316,4.999104859,1,1,1,1,0
1,1,11.36347097,4.541351537,0,0,1,2,1
1,1,58.65291917,62.77633077,1,0,1,1,1
2,1.5,95.95313778,18.50338866,0,0,1,1,0
2,2,20.0369664,7.850509916,0,1,1,4,1
1,1,39.47388037,3.388487847,0,1,1,1,0
1,1,5.479639406,1.709797072,1,0,0,3,0
2,1.25,27.9472436,16.31952851,0,0,1,4,1
1,1,5.575626176,2.979450431,1,0,0,1,1
2,1.333333333,37.13197191,21.71100414,0,1,1,1,0
2,1.666666667,74.01114528,49.70915292,0,0,0,2,0
2,1.2,31.25839591,11.73324473,0,0,0,2,0
2,1.5,92.4411696,9.170343075,1,0,1,1,0
1,1,6.898456089,6.628552565,0,0,1,2,1
2,1.2,123.5420137,87.18538617,0,0,1,4,0
2,1.25,98.04578895,54.29230733,0,0,1,2,1
1,1,31.83995349,3.172896906,1,0,1,3,0
3,1.571428571,275.5863641,136.5435666,1,0,0,2,0
2,1.2,69.69147037,67.83808356,0,0,1,1,1
1,1,8.350154359,2.987771793,0,0,1,1,1
1,1,24.92922782,22.4611275,0,0,1,4,1
2,1.25,56.26618122,8.743585071,0,0,1,3,0
1,1,26.66844237,25.29022296,0,0,1,2,1
2,1.25,36.29260433,23.35939437,1,0,1,1,1
2,2,13.22562944,5.628291437,0,0,1,1,1
1,1,57.58506942,15.74023583,0,1,0,2,0
2,1.5,20.65026001,11.50544518,0,0,0,2,1
1,1,22.55015235,9.728413503,1,0,1,1,1
2,2,24.53474952,21.58503485,0,0,1,2,0
2,1.333333333,28.8089222,11.61604734,0,1,1,1,1
1,1,38.93502179,3.732872223,1,0,1,1,0
1,1,37.53661643,19.41567924,0,0,1,3,0
1,1,23.57363605,7.727665821,1,1,1,1,1
2,1.5,25.59118371,27.00774266,1,0,1,1,1
1,1,6.591953478,6.551465003,1,1,1,1,1
1,1,24.95667934,20.50402693,0,0,1,2,0
3,1.4,143.1202566,58.86698919,0,1,1,4,0
1,1,11.69603243,8.729986715,0,1,1,4,0
2,1.2,119.3551465,35.92792037,0,0,1,1,0
2,1.4,44.85190483,17.44715238,0,0,1,4,1
2,1.333333333,19.11754868,13.16291667,0,0,1,1,1
2,1.2,41.30779834,15.95599718,0,1,0,3,1
1,1,37.75450008,11.02203441,0,0,1,2,0
1,1,14.66222851,11.43630744,1,0,0,4,1
1,1,13.43415336,3.776056802,1,1,1,4,1
1,1,7.067074426,5.924771097,0,0,0,2,1
1,1,31.51133532,31.70933784,0,1,1,4,1
1,1,7.967999667,5.855263528,0,0,1,2,1
1,1,16.46721084,17.96155178,0,0,1,1,1
2,1.5,77.6484492,11.13900639,0,1,1,1,0
1,1,12.84614071,10.35354599,0,0,1,2,1
3,1.5,136.8178664,36.35292538,1,1,1,4,0
2,1.25,47.79798125,21.6412748,0,0,0,2,0
1,1,20.02448292,9.740131247,0,1,1,1,1
1,1,5.699027801,4.040972102,1,0,1,3,0
3,1.5,145.2250735,56.00338781,1,0,1,1,0
1,1,11.53886999,7.36147542,0,0,1,1,1
3,1.8,149.995994,8.127160166,0,1,0,1,0
2,1.25,31.19220834,2.035266079,0,1,0,1,1
1,1,39.5702534,18.24363781,0,1,1,3,0
2,1.5,90.05022529,39.56999612,0,1,1,3,0
1,1,37.43820453,33.84421001,1,1,1,2,1
1,1,8.894820797,0.650407281,0,1,0,1,1
4,1.833333333,263.5202569,35.88426298,1,1,1,1,0
1,1,11.76281797,2.698366711,1,0,1,2,1
3,1.5,42.27080382,12.37537966,1,1,1,1,1
1,1,19.55441996,16.80775864,1,0,0,1,1
1,1,19.40648868,15.28990923,0,0,1,1,1
2,1.25,78.14055122,10.37534932,0,0,0,1,0
1,1,11.42310019,6.915011346,0,1,0,2,1
1,1,32.66684141,6.334299916,1,0,0,4,0
2,1.333333333,70.55416629,20.21165391,0,1,0,2,0
1,1,11.86692572,12.4358048,0,1,1,1,0
2,1.333333333,39.1336956,21.42574881,1,1,1,2,1
1,1,15.51470223,7.934251624,0,0,0,2,1
1,1,14.45828823,14.43854277,0,1,1,3,1
3,2.5,78.93591674,23.5055436,0,1,1,2,0
1,1,35.33679292,23.58974009,0,0,1,2,1
1,1,4.035070429,2.204377027,0,0,1,2,1
4,1.8,183.9730499,39.3488406,0,1,1,3,0
1,1,19.74784539,1.149613954,0,1,1,1,0
1,1,15.46690525,15.18666913,0,0,1,2,1
2,2,22.9720514,25.06778256,0,0,0,1,1
2,1.2,124.4626441,72.44592786,0,1,1,2,0
1,1,12.83514816,4.959735177,1,0,0,1,0
2,2,9.04902765,9.337499208,0,1,1,2,1
2,1.333333333,57.12238672,18.4488286,0,1,1,1,0
2,1.666666667,48.62020353,12.40770679,0,0,1,2,0
2,1.333333333,34.37161584,5.579515445,1,0,0,1,0
1,1,31.71757485,20.05661089,0,0,1,1,0
2,1.333333333,68.81552553,12.97289891,0,0,1,1,0
1,1,29.73217749,30.78757358,1,1,1,1,1
1,1,11.24734633,10.09008583,0,1,1,1,1
2,1.5,33.40614533,27.90781876,0,0,1,1,1
2,1.333333333,52.28156123,54.20604947,0,0,1,2,0
2,1.5,39.72009552,3.767130185,0,0,1,2,0
1,1,12.63401686,7.481853078,0,0,0,1,0
2,1.25,88.8827295,67.00263962,1,0,0,1,0
1,1,17.06983097,12.46697667,0,1,1,2,1
1,1,65.69372075,7.987845627,0,1,0,3,0
1,1,9.199903322,1.408930953,1,0,1,3,1
1,1,21.4598402,5.182635833,1,1,1,1,0
1,1,37.37345959,30.61487239,1,0,1,4,1
3,1.75,133.235498,36.43069661,1,1,1,2,0
2,1.5,83.21308496,5.394722038,0,0,1,2,0
1,1,11.82160698,10.34823172,0,0,1,1,1
2,1.6,91.10066871,53.47180313,0,0,0,1,0
1,1,11.37748488,5.465257488,0,1,0,1,1
2,1.25,77.04731384,41.64760596,0,0,0,2,0
1,1,11.25061414,1.987374429,0,0,1,2,1
2,1.25,66.56213772,60.55487194,0,1,1,2,1
2,2,61.29778179,26.48237075,1,1,1,1,0
2,2,25.95750599,25.91807323,0,0,1,2,1
2,1.142857143,167.0848382,19.40071217,0,0,0,1,0
1,1,37.53902175,37.14952293,0,0,1,2,1
1,1,12.22541324,12.35087262,0,1,0,1,0
2,1.6,81.95922378,14.56780843,0,0,1,4,0
1,1,8.89731226,4.355037097,0,0,1,2,1
1,1,6.78153956,6.932516594,0,1,0,2,1
3,2,106.5764543,101.4335862,1,0,1,2,1
1,1,8.127059877,1.042592258,1,0,0,1,1
2,1.5,46.59108999,10.78331666,1,0,0,2,0
2,1.666666667,76.77330201,12.09855742,0,1,1,2,0
2,1.166666667,41.80104905,17.32376642,0,1,1,1,0
2,1.333333333,77.4868151,31.6362284,0,1,1,3,0
1,1,4.836382503,2.517498437,0,0,0,1,1
2,1.333333333,35.09566622,24.35934402,0,1,1,2,1
2,2,51.68325865,28.25061998,1,1,0,2,1
1,1,31.55058117,30.76610698,0,0,1,2,0
2,1.2,79.44402826,11.34509045,0,0,1,4,0
1,1,43.89216253,15.33747507,0,1,1,2,0
2,1.5,55.45225579,12.31269147,0,0,0,1,0
1,1,4.197048838,1.287960478,1,1,1,1,1
2,1.5,84.91444445,22.05770887,0,0,0,2,0
2,1.2,79.71752241,47.87237768,0,0,1,2,0
1,1,36.17817147,19.07375977,1,0,1,4,0
2,1.5,47.80862209,39.54938687,1,1,1,1,1
1,1,24.96783123,3.5370197,0,0,1,2,0
2,1.25,100.0446998,40.87465903,0,0,1,1,0
2,1.4,105.3211369,29.6404141,0,0,1,3,0
1,1,21.37470402,15.96613891,0,0,1,1,0
1,1,11.30838733,2.569539587,0,1,1,3,0
1,1,12.55846417,10.72941292,0,1,0,3,0
1,1,10.04522129,7.53409466,0,0,0,1,0
1,1,50.63405633,52.11150362,0,0,0,3,1
1,1,20.45958736,5.995412464,0,1,0,1,0
1,1,3.633961882,2.690023751,0,0,0,2,1
1,1,11.65527512,3.038854486,1,0,1,4,1
1,1,16.90827226,10.51886997,0,0,0,1,1
1,1,21.3325668,18.20551837,0,1,1,4,0
1,1,3.58931868,1.949601745,1,0,0,2,1
2,1.5,33.01383285,31.4738061,0,0,1,2,1
2,1.25,96.27278778,5.758695802,0,0,1,3,0
1,1,27.40448756,29.96548349,1,1,1,2,1
1,1,46.33021927,7.881887292,0,0,1,1,0
1,1,6.039211672,1.289746775,0,0,0,1,1
1,1,28.57421641,12.43101786,1,0,1,1,0
2,1.333333333,63.05002272,56.63506776,1,0,1,2,1
2,2,18.39251509,0.962288491,0,0,1,3,1
2,1.428571429,139.1758955,56.50674443,1,0,0,3,0
1,1,8.854901597,3.595545023,0,0,0,1,1
1,1,12.30069227,10.11001771,0,0,1,1,0
2,1.166666667,117.5025209,61.25675786,1,0,0,2,0
2,1.166666667,106.5406575,16.01373126,1,1,1,2,0
2,1.333333333,76.19966874,61.75311008,0,0,1,1,0
1,1,24.06612549,11.10938803,1,1,1,2,1
1,1,3.164633573,3.151505844,0,1,1,1,0
3,1.666666667,105.2135829,24.03105367,0,1,0,2,0
1,1,10.38547844,7.223874737,1,0,0,2,1
1,1,21.9288145,6.826785496,0,1,1,2,0
1,1,9.602062623,8.393940317,0,1,0,3,1
1,1,24.47414353,1.90826935,0,0,0,3,0
2,1.333333333,38.29896006,2.559249985,1,0,0,1,0
2,1.25,96.50438076,71.10782631,1,0,1,3,1
2,1.5,33.48839344,3.057433132,0,1,1,1,1
1,1,3.172614979,2.172620069,0,0,0,1,1
2,1.333333333,58.88916269,35.84823549,0,0,1,1,1
1,1,11.63308157,6.4632406,0,0,0,3,1
2,1.25,60.30290744,26.78438361,1,1,0,3,0
1,1,7.548641653,5.450297495,1,0,0,1,1
1,1,6.129832599,4.747659318,0,0,1,4,1
1,1,23.39043294,14.21400954,0,1,0,1,0
1,1,26.8756028,15.54091492,0,1,1,1,0
2,1.333333333,73.24293174,28.839531,1,0,1,2,0
2,1.6,117.8741745,48.74360864,0,1,0,3,0
2,1.25,35.69027979,21.83845978,0,1,0,1,0
1,1,11.9386717,9.222858577,1,0,0,2,1
1,1,16.97983643,3.208648422,0,1,1,2,0
1,1,16.03675879,11.32162021,0,0,1,1,1
2,1.5,92.58417671,6.636882521,0,1,1,2,0
1,1,36.32722143,26.95684783,0,0,1,2,0
2,1.666666667,41.34431641,29.54951803,0,0,1,1,1
4,2.2,137.6353362,22.88520918,1,1,1,1,0
2,1.666666667,63.72016899,39.55135732,1,0,0,1,0
2,2,21.55712707,9.683880667,0,0,1,2,1
1,1,11.79823879,9.02635494,0,0,0,1,0
1,1,6.180470409,1.373778869,0,0,1,1,0
2,2,50.33178621,16.69272841,1,0,1,2,0
1,1,9.082535933,1.242840338,1,0,1,1,0
2,1.5,37.51839313,14.70739088,1,1,1,2,0
2,1.25,56.00624652,4.978957394,0,1,0,2,0
1,1,9.627857244,7.941878281,0,1,1,1,0
2,1.166666667,122.9342909,10.24702431,1,1,0,1,0
2,1.2,90.28117089,24.23127991,0,0,1,1,0
2,2,18.23793305,13.19902188,0,0,0,4,1
2,1.333333333,27.4655886,9.472699527,0,0,1,3,1
1,1,20.93873886,13.92070369,0,0,0,2,1
2,1.5,32.8916849,5.50191331,0,0,1,3,0
1,1,12.84974779,7.82230115,0,0,1,1,0
1,1,34.29146624,7.121454142,0,0,0,1,0
2,1.5,45.65524569,11.41922462,1,0,1,2,0
1,1,8.89178025,6.804098556,0,1,1,1,0
2,1.6,42.20020432,21.47383542,0,1,0,2,1
3,2,81.1747798,33.47228251,1,0,1,3,0
2,2,9.915926998,1.336543507,1,1,1,1,1
1,1,19.22726968,9.481028224,1,0,1,2,1
2,1.25,101.6000472,27.40544706,1,1,1,1,0
1,1,6.950096387,5.322610657,0,1,0,1,1
2,1.25,89.3495699,43.0020519,1,0,1,2,0
2,1.5,40.12280528,21.70397174,0,0,1,3,1
1,1,10.94292127,10.02238175,0,1,1,3,1
1,1,7.674617032,4.093912084,0,1,0,1,0
2,1.6,53.87212636,31.53816485,0,1,0,1,0
1,1,20.4748725,8.723843278,1,1,1,1,1
2,1.4,108.3645163,63.46323947,1,0,1,1,0
1,1,25.54961595,19.1439188,0,0,1,1,0
1,1,3.084400176,0.923054293,0,0,0,2,1
1,1,22.92935156,14.49904215,0,1,1,1,1
1,1,9.802433035,6.47894399,1,1,1,1,1
1,1,8.629488046,2.627766189,0,1,1,2,1
1,1,12.6713439,11.44504576,0,0,1,2,1
1,1,32.27335251,27.88556624,0,0,0,2,0
2,1.5,19.40798209,14.20924014,0,0,1,2,1
2,1.666666667,39.06496382,30.78561821,1,0,1,1,1
2,1.4,70.7066329,21.05810407,1,0,1,1,0
1,1,25.67364135,10.81458078,0,0,0,1,1
3,3,13.5867349,11.42989458,1,0,1,1,1
3,2,88.81346779,14.54635904,1,1,1,4,0
1,1,9.520185334,3.442442133,0,0,0,1,1
1,1,8.764902156,2.2529598,0,1,1,1,1
1,1,49.41618266,29.67766851,0,0,1,1,1
2,1.25,49.29509463,44.22395725,0,1,0,1,1
1,1,13.13167807,3.995523278,0,0,0,1,1
2,2,13.64087953,8.285375079,1,0,0,2,1
1,1,7.008402721,5.214274944,0,0,1,2,1
1,1,12.20600303,10.60989309,0,0,1,1,1
1,1,5.51170432,1.325197189,1,1,0,3,0
1,1,12.31471113,4.933098748,0,0,1,3,0
2,1.333333333,78.50478939,43.39800018,1,0,1,3,0
1,1,16.55839911,9.180945814,1,1,0,2,1
2,1.333333333,64.7741645,4.190260548,0,0,1,1,0
3,1.666666667,98.70191903,21.60854307,0,1,1,2,0
1,1,23.23294394,20.38472476,0,1,1,2,1
1,1,7.579562625,7.017635381,0,0,1,3,1
1,1,11.72345187,5.715867312,0,0,1,1,0
1,1,14.70983804,14.63232681,1,0,1,2,0
3,2.333333333,35.10963002,15.91788498,1,0,1,1,1
1,1,43.07467845,13.81316634,0,0,1,2,0
2,2,14.73394219,11.67182987,1,1,1,1,1
1,1,24.20943586,21.97810867,1,0,1,2,1
2,1.5,32.32343213,19.33760767,0,1,1,1,0
1,1,12.13497417,2.77401208,0,0,1,1,1
2,1.333333333,35.1992179,7.045591662,0,0,1,3,1
2,1.5,23.10872702,21.62387565,0,0,0,4,1
1,1,4.490102895,0.728109395,1,0,1,2,0
1,1,6.825999961,5.705454476,0,0,0,2,1
2,1.333333333,20.33071165,2.949170404,0,0,0,2,1
1,1,25.05478245,6.820619877,0,1,1,2,0
