ID,TEXT,SENTIMENT
41430435,Yes please send it,NEUTRAL
41161858,Are you guys full at the inn today?,NEUTRAL
41161847,Yes the alignment,NEUTRAL
10000168,Bc of the cost I'll need to break this up into two trips but I'll see what I want to get done first. Thanks!!!,NEUTRAL
41161808,Hi Ryan. A lug nut cover is missing off my passenger side front wheel. Any chance it is in the service dept there? I replaced them before I left RI. Judy Vaughn. Kindly advise.,NEUTRAL
10000169,"Gm Cindy I was checking to see if you can have my car towed tomorrow morning about 8am.
Also I need a loaner car. ",NEUTRAL
10000170,Ok I'm going to drop off the key,NEUTRAL
41161740,"OK, please refund the $60. Thanks",NEUTRAL
10000171,"Hi Jonnie, thanks for sharing.
The fluid is not coming out of the rear wiper even after the service.
Was it not part of the wiper check during service?",NEUTRAL
41161738,"Good Morning, Bill. Update? I need my truck back asap. ",NEUTRAL
41161737,I need to see the tires and have the problem explained.,NEUTRAL
41161729,I would like too wait until I come in for next scheduled service,NEUTRAL
10000172,"Hello
I do not want to replace the tires at this time.
Thanks",NEUTRAL
10000173,If you don't mind let me send you what I want to get done in just a bit. I'm getting ready to go into an appt. And I will get right back to you.,NEUTRAL
41161676,This is a picture of the hole on the front diff actuator breather line,NEUTRAL
41161675,Ok kool. Do we pick up the car today?,NEUTRAL
10000174,"GM, Kyle
Got your text yesterday. Confused b/c neither my vehicle nor I was there for service. Can you explain? You can call me when you are free. Ty.",NEUTRAL
41161667,"Hi Tana, any update on the Murano? I drop it off a week ago",NEUTRAL
41161659,I have the tire protection plan. Can you please check in the system.,NEUTRAL
41161651,That is great news!  Go ahead and do the tires!  Should I be contacting Kia and getting it shipped to Florida?,NEUTRAL
41161637,"Hi Shannon, thank you.  When the time comes for our first service, should I schedule it online, call, or text you?",NEUTRAL
10000175,"What the status of the repairs on the Chrysler 300?
Please advise.
Thank you  ",NEUTRAL
41161632,Good morning. Is there a chance the van will be ready today?,NEUTRAL
10000176,"I'm emailing with my State Farm now, it's probably worth having  and adjuster look at it at least",NEUTRAL
41161620,Not sure if you got that.  You have to zoom in.,NEUTRAL
41161616,I approve brakes if lease plan will pay for it.,NEUTRAL
10000177,Oh no I'm not leaving it overnight,NEUTRAL
41161599,??.,NEUTRAL
41161598,"Liked “Perfect, I will see you on Friday!”",NEUTRAL
41161593,Sorry I missed your call.,NEUTRAL
41161583,Will that be okay?,NEUTRAL
41161565,Ok. About what time might it be done?,NEUTRAL
41161562,Wrong vehicle,NEUTRAL
10000178,"I just checked in the parts department and they do have a camera in there, so you won't have to wait on ordering one and getting it delivered!",NEUTRAL
10000179,"Let's do those also, please.",NEUTRAL
41161544,And they are also going to change the oil too,NEUTRAL
41161543,Watched the video- go ahead and replace the battery and can you give me a price on new tires- Lmk- thank you,NEUTRAL
41161531,Thanks again.  Would you please check the warranty.  I appreciate your help.,NEUTRAL
41161502,"Yes whenever it is ready, before 4:30 would be great.   ",NEUTRAL
10000181,Please give me advance notice when it's completed.  I live 1:25 to 1 1/2 hours away. Thanks,NEUTRAL
41161465,"Just leave as is, thank you",NEUTRAL
10000182,Kevin I talked with DJ yesterday and he said it wouldn't be ready till the middle of  next month?,NEUTRAL
41161449,Ok. If I leave here Friday by 3 pm I can be in St Louis by 5:30,NEUTRAL
41161444,No called and left message. Will try again this afternoon when I am on lunch,NEUTRAL
41161442,Thank you.  Could that make the noise?,NEUTRAL
41161441,"Hi Sydney. This is Shawn Jacubec. You have my Mazda 3 in for service. The number you gave me in your message, 301- 890-6409 is not in service. But I would like to talk to you. I will keep my phone with me this time. Thank you.",NEUTRAL
41161432,How much to replace the front tires,NEUTRAL
41161422,I have the app on my phone. Do I need to do anything else to get my rewards?,NEUTRAL
41161414,Mr Byron can I drop my car off today,NEUTRAL
41161405,Hi - touching base. Is there a loaner available?  I would come by in about 45 min.,NEUTRAL
10000183,Hi! I'm coming to get my car now.,NEUTRAL
41161373,Ok that could work. What is the latest time I could pick up the vehicle Friday?,NEUTRAL
10000184,"Good morning. I'll be moving it today. As for the fee, I was told that if I purchased a vehicle, that fee would be included. Is that not correct?",NEUTRAL
10000185,10-Oct,NEUTRAL
41769105,Liked “Welcome to Fred Anderson Toyota Asheville! This is…”,NEUTRAL
41161365,"Yes.  Depending on the time, I may leave the keys with the secretary in the front office.  Do you need me to sign anything?",NEUTRAL
41161360,Alex ?,NEUTRAL
10000186,What are the codes it's throwing,NEUTRAL
41161310,Also-will this leak cause the water coolant gauge to fluctuate?,NEUTRAL
41161305,Thank you. We should be there in a couple of hours,NEUTRAL
41552045,Can you call?,NEUTRAL
10000187,Hi Oscar!  It's Lori Patrick.  Will I be able to return the loaner and pick up our car this morning?  I like to beat the weather if I can.,NEUTRAL
10000188,I'm going to hold off on those two things at the moment.  Thank you.,NEUTRAL
41161268,How late are you guys open usually?,NEUTRAL
10000189,"Can I get the estimate on paper
With the part number  ",NEUTRAL
10000190,"When I didn't hear back I called the dealership and was told they won't don't pick ups anymore for services under $200. I wasn't too happy about that, but I'm very overdue for an oil change so I'm bringing it in at 1:30 today. I took the afternoon off and booked a few other appts. Should I see you when I arrive? ",NEUTRAL
10000191,Thank you! I will have to find someone to drive me up there. I would come Saturday but I'm on call this weekend :-(,NEUTRAL
41161209,Could you send me an estimate for replacing the pads and rotors please?,NEUTRAL
41161195,"Thanks, I will just make a note of it.",NEUTRAL
41161187,"Hi there, I would like to cancel this appointment. Many thanks. Hui",NEUTRAL
10000193,I'll have to call you in a bit Paul,NEUTRAL
41161182,Scott could u call me please 843 696 7091,NEUTRAL
10000194,"Good morning.  The video wouldn't load for me. What is the status of my car? Please give me a call at your earliest convenience.
~Kolleen",NEUTRAL
41161169,Yes- should be on the passenger seat,NEUTRAL
10000197,"Jim:

This is Bedri. 

I am watching the weather to come and pick up the car. If sleets/ice I will reevaluate.",NEUTRAL
41646113,Very,NEUTRAL
41161148,Versus good service,NEUTRAL
41161142,Could you have them check the glove compartment the new insurance card should be in there. Thank you,NEUTRAL
41248982,8 or 9,NEUTRAL
41161117,*replicate it for a technician,NEUTRAL
41161095,"Hi, thanks for this. Could you give me the quote for the back brake pads & rotors?",NEUTRAL
41161075,Please proceed with suggested repair. Thank you.,NEUTRAL
41161073,Okay. I just accepted,NEUTRAL
41161063,Good Morning Tanya. Did you receive my email from last night as well? Gina mentioned that you could provide a free loaner car last night? Can I pick it up later today vs. this morning? Thank you.,NEUTRAL
41745973,Replace the filter please,NEUTRAL
41161042,Okay! Just trying to be helpful,NEUTRAL
10000198,"I'll pick the car this morning 
",NEUTRAL
41779574,Ok.,NEUTRAL
10000199,"Copy that
I've reached out to the approval department for expedited response ",NEUTRAL
10000201,I'm still here,NEUTRAL
41160983,"Muy buenos días, sr Julián recibió el mensaje gracias ",NEUTRAL
41160984,Ok. Thanks for the heads up,NEUTRAL
41160973,"Terry, can you  all me back   watched video, so I wanted to make sure I understood you correctly ",NEUTRAL
10000202,"Can you put a quote together for issues that aren't covered by the warranty and send it to me? Also, a bad water pump will cause coolant to leak from between the transmission and engine? ",NEUTRAL
41160952,Can I speak with you?,NEUTRAL
41160945,Would I be getting a rental vehicle for the day or should I arrange transportation?,NEUTRAL
41676874,Can it be done today?,NEUTRAL
41768271,Received,NEUTRAL
41160934,"Lauren, thanks for the information. For today, the headlight recall is all we planned on.  We will figure out the rest down the road.",NEUTRAL
10000206,That's good news,NEUTRAL
41160884,Is Kia paying for this since my car broke down? Does this mean my car is ready to be picked up?,NEUTRAL
41160879,Im not watching videos. Please contact me when the car is fixed.,NEUTRAL
41160873,That*,NEUTRAL
41160871,Thank you.  Let me know how much for the manifold please,NEUTRAL
41160869,So I do not care that much about they,NEUTRAL
41160868,"Yes, that is fine.  See you at 12.",NEUTRAL
41761111,Ok great,NEUTRAL
41771572,???,NEUTRAL
10000207,"Okay, thanks. I was told yesterday that the west salem location didn't even offer loaners anymore... ",NEUTRAL
41160829,Good morning Shawn. This is Steve Geertsen. Can I get the Altima in Friday afternoon for maintenance? Oil change and rotation.,NEUTRAL
41160807,"Hi Roshonda, I forgot to ask one thing. The driver door needs to be pulled/pushed more firmly to close than the other doors. Is there a small adjustment you could make to make it closer a little easier? Just wanted to ask.",NEUTRAL
10000208,Thanks Megan. I'll see you around 11.,NEUTRAL
41160790,"Hey Austin, what is the cost for the belts and tensioner?",NEUTRAL
41160792,There should be a socket for my rims in the tool box if you need.,NEUTRAL
10000209,"It's a massive cluster.  I understand how bad it is, but seems like there would be an alternative.  

I hope not on mine. 

Have a great day!  ",NEUTRAL
41775149,Any update?,NEUTRAL
41160758,Does next Monday the 27th at 7:30 work for you?,NEUTRAL
10000210,Sir do you think they approve me for a rental this morning or they haven't checked car yet,NEUTRAL
41160746,Thx. Allan is there all week.,NEUTRAL
41160713,Plenty good,NEUTRAL
41160707,Thanks Dillon,NEUTRAL
41160689,Go ahead and replace all of them,NEUTRAL
10000211,"Can you ask the mechanics to look under the car as well for any damage? The car was recovered after 24 hours but by then they had driven 100 miles and used a full tank of gas. 
Thank you ",NEUTRAL
10000212,Nor of course take the loaner if someone else booked it and needs it. It has happened to me before when I needed one and the guy who had it before me did not come back and I had to Uber to my appointments and it sucked. I don't want to do that to anyone else.,NEUTRAL
41160625,Sent the paperwork from Tompete65@aol.com,NEUTRAL
10000213,I just don't want to pay for a rental car :-),NEUTRAL
41160617,Could you give me a breakdown of the cost of Parts please?,NEUTRAL
10000214,Liked “Good morning ma'am. I apologize that I don't have …”,NEUTRAL
41160560,Good morning Andrew! How is our vehicle doing? Have you figured out what the problem was/is?,NEUTRAL
10000216,"And the car is safe to drive until the part comes in? The battery is only 3 years old, I'm very surprised that it may need to be replaced. ",NEUTRAL
41684893,No worries.,NEUTRAL
41160544,Or does he want an e-transfer?,NEUTRAL
41160524,Can you add it to my bill?,NEUTRAL
41160522,"Great, thanks. I was able to take a short video of it starting roughly last night. When it starts  like that  it will usually die. Last night it stayed on. Can I send the video to this # so you can watch it? If you listen to the audio you will hear the rough start. ",NEUTRAL
